CodeReference;CodeSociete;Annee;Mois;CodeApporteur;CodeEtablissement;CodePole;CodeGenre;ValeurCA
BUD;PRO;2008;1;AAS ;EPBA ;PDVP;G000;25000
BUD;PRO;2008;1;AAS ;EPBA ;PEXP;GIFS;250000
BUD;PRO;2008;1;AAS ;EPBA ;PPRO;G000;8333
BUD;PRO;2008;1;ABD ;EPIN ;PDVP;G000;10000
BUD;PRO;2008;1;ABD ;EPIN ;PEXP;GIFD;1250
BUD;PRO;2008;1;ABD ;EPIN ;PEXP;GIFS;150000
BUD;PRO;2008;1;ABD ;EPIN ;PFOR;G000;417
BUD;PRO;2008;1;ABD ;EPIN ;PPRO;G000;5000
BUD;PRO;2008;1;ABF ;ELAN ;PDVP;G000;16667
BUD;PRO;2008;1;ABF ;ELAN ;PEXP;GIFD;833
BUD;PRO;2008;1;ABF ;ELAN ;PEXP;GIFS;145833
BUD;PRO;2008;1;ABF ;ELAN ;PFOR;G000;833
BUD;PRO;2008;1;ABF ;ELAN ;PPRO;G000;2500
BUD;PRO;2008;1;ACC ;EAIX ;PDVP;G000;2064
BUD;PRO;2008;1;ACC ;EAIX ;PEXP;GIFD;153
BUD;PRO;2008;1;ACC ;EAIX ;PEXP;GIFS;15827
BUD;PRO;2008;1;ACC ;EAIX ;PFOR;G000;153
BUD;PRO;2008;1;ACC ;EAIX ;PPRO;G000;765
BUD;PRO;2008;1;ACC ;ESOP ;PDVP;G000;9186
BUD;PRO;2008;1;ACC ;ESOP ;PEXP;GIFD;680
BUD;PRO;2008;1;ACC ;ESOP ;PEXP;GIFS;70423
BUD;PRO;2008;1;ACC ;ESOP ;PFOR;G000;680
BUD;PRO;2008;1;ACC ;ESOP ;PPRO;G000;3402
BUD;PRO;2008;1;ACS ;ELIL ;PDVP;G000;3333
BUD;PRO;2008;1;ACS ;ELIL ;PEXP;GIFD;7250
BUD;PRO;2008;1;ACS ;ELIL ;PEXP;GIFS;112333
BUD;PRO;2008;1;ACS ;ELIL ;PFOR;G000;833
BUD;PRO;2008;1;ACS ;ELIL ;PPRO;G000;9583
BUD;PRO;2008;1;AE B;ECAE ;PDVP;G000;542
BUD;PRO;2008;1;AE B;ECAE ;PEXP;GIFS;18958
BUD;PRO;2008;1;AE B;ECAE ;PPRO;G000;542
BUD;PRO;2008;1;AE B;ELHA ;PDVP;G000;3625
BUD;PRO;2008;1;AE B;ELHA ;PEXP;GIFS;126875
BUD;PRO;2008;1;AE B;ELHA ;PPRO;G000;3625
BUD;PRO;2008;1;AEB ;ENIO ;PDVP;G000;166667
BUD;PRO;2008;1;AEP ;EBDX ;PDVP;G000;5000
BUD;PRO;2008;1;AEP ;EBDX ;PEXP;GIFD;8333
BUD;PRO;2008;1;AEP ;EBDX ;PEXP;GIFS;141667
BUD;PRO;2008;1;AEP ;EBDX ;PFOR;G000;1667
BUD;PRO;2008;1;AEP ;EBDX ;PPRO;G000;1667
BUD;PRO;2008;1;AFGV;EAIX ;PDVP;G000;2753
BUD;PRO;2008;1;AFGV;EAIX ;PEXP;GIFD;306
BUD;PRO;2008;1;AFGV;EAIX ;PEXP;GIFS;2905
BUD;PRO;2008;1;AFGV;EAIX ;PFOR;G000;612
BUD;PRO;2008;1;AFGV;EAIX ;PPRO;G000;459
BUD;PRO;2008;1;AFGV;ESOP ;PDVP;G000;12248
BUD;PRO;2008;1;AFGV;ESOP ;PEXP;GIFD;1361
BUD;PRO;2008;1;AFGV;ESOP ;PEXP;GIFS;12928
BUD;PRO;2008;1;AFGV;ESOP ;PFOR;G000;2722
BUD;PRO;2008;1;AFGV;ESOP ;PPRO;G000;2041
BUD;PRO;2008;1;AGB ;ENIO ;PEXP;GIFD;41667
BUD;PRO;2008;1;AGB ;ENIO ;PEXP;GIFS;211250
BUD;PRO;2008;1;AGJ ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;1;AGJ ;EPTE ;PEXP;GIFS;144167
BUD;PRO;2008;1;AGJ ;EPTE ;PPRO;G000;18333
BUD;PRO;2008;1;AIZ ;ETRS ;PDVP;G000;1167
BUD;PRO;2008;1;AIZ ;ETRS ;PEXP;GIFD;500
BUD;PRO;2008;1;AIZ ;ETRS ;PEXP;GIFS;30833
BUD;PRO;2008;1;AIZ ;ETRS ;PFOR;G000;167
BUD;PRO;2008;1;AIZ ;ETRS ;PPRO;G000;667
BUD;PRO;2008;1;AJA ;ETOU ;PDVP;G000;3333
BUD;PRO;2008;1;AJA ;ETOU ;PEXP;GIFD;9167
BUD;PRO;2008;1;AJA ;ETOU ;PEXP;GIFS;66667
BUD;PRO;2008;1;AJA ;ETOU ;PFOR;G000;1667
BUD;PRO;2008;1;AJA ;ETOU ;PPRO;G000;2500
BUD;PRO;2008;1;AJS ;ECAE ;PEXP;GIFS;4073
BUD;PRO;2008;1;AJS ;ELHA ;PEXP;GIFS;27260
BUD;PRO;2008;1;AJS ;EROU ;PDVP;G000;7500
BUD;PRO;2008;1;AJS ;EROU ;PEXP;GIFD;625
BUD;PRO;2008;1;AJS ;EROU ;PEXP;GIFS;70083
BUD;PRO;2008;1;AJS ;EROU ;PFOR;G000;833
BUD;PRO;2008;1;AJS ;EROU ;PPRO;G000;5333
BUD;PRO;2008;1;AMB ;E001 ;PDVP;G000;11667
BUD;PRO;2008;1;AMB ;E001 ;PEXP;GIFD;4167
BUD;PRO;2008;1;AMB ;E001 ;PEXP;GIFS;19583
BUD;PRO;2008;1;AMB ;E001 ;PFOR;G000;417
BUD;PRO;2008;1;AMB ;E001 ;PPRO;G000;5000
BUD;PRO;2008;1;ANC ;EREN ;PDVP;G000;108333
BUD;PRO;2008;1;ANC ;EREN ;PEXP;GIFD;833
BUD;PRO;2008;1;ANC ;EREN ;PEXP;GIFS;142500
BUD;PRO;2008;1;ANC ;EREN ;PFOR;G000;2500
BUD;PRO;2008;1;ANC ;EREN ;PPRO;G000;833
BUD;PRO;2008;1;AOL ;EREN ;PDVP;G000;149583
BUD;PRO;2008;1;AOL ;EREN ;PEXP;GIFD;9583
BUD;PRO;2008;1;AOL ;EREN ;PEXP;GIFS;160417
BUD;PRO;2008;1;AOL ;EREN ;PFOR;G000;10833
BUD;PRO;2008;1;AOL ;EREN ;PPRO;G000;14583
BUD;PRO;2008;1;AOP ;ECAE ;PDVP;G000;163
BUD;PRO;2008;1;AOP ;ECAE ;PEXP;GIFD;834
BUD;PRO;2008;1;AOP ;ECAE ;PEXP;GIFS;3055
BUD;PRO;2008;1;AOP ;ECAE ;PPRO;G000;163
BUD;PRO;2008;1;AOP ;ELHA ;PDVP;G000;1088
BUD;PRO;2008;1;AOP ;ELHA ;PEXP;GIFD;5583
BUD;PRO;2008;1;AOP ;ELHA ;PEXP;GIFS;20445
BUD;PRO;2008;1;AOP ;ELHA ;PPRO;G000;1088
BUD;PRO;2008;1;AOP ;EROU ;PDVP;G000;2917
BUD;PRO;2008;1;AOP ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;1;AOP ;EROU ;PEXP;GIFS;37250
BUD;PRO;2008;1;AOP ;EROU ;PPRO;G000;5833
BUD;PRO;2008;1;AOS ;EPIN ;PEXP;GIFS;83333
BUD;PRO;2008;1;AOS ;EPIN ;PFOR;G000;417
BUD;PRO;2008;1;AOS ;EPIN ;PPRO;G000;16250
BUD;PRO;2008;1;APH ;ECAE ;PDVP;G000;2167
BUD;PRO;2008;1;APH ;ECAE ;PEXP;GIFS;3391
BUD;PRO;2008;1;APH ;ECAE ;PPRO;G000;217
BUD;PRO;2008;1;APH ;ELHA ;PDVP;G000;14500
BUD;PRO;2008;1;APH ;ELHA ;PEXP;GIFS;22692
BUD;PRO;2008;1;APH ;ELHA ;PPRO;G000;1450
BUD;PRO;2008;1;APH ;EPIN ;PDVP;G000;25000
BUD;PRO;2008;1;APH ;EROU ;PDVP;G000;11250
BUD;PRO;2008;1;APH ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;1;APH ;EROU ;PEXP;GIFS;6917
BUD;PRO;2008;1;APH ;EROU ;PFOR;G000;208
BUD;PRO;2008;1;APH ;EROU ;PPRO;G000;833
BUD;PRO;2008;1;APL ;ELYO ;PEXP;GIFD;1250
BUD;PRO;2008;1;APL ;ELYO ;PEXP;GIFS;147917
BUD;PRO;2008;1;APL ;ELYO ;PFOR;G000;833
BUD;PRO;2008;1;APW ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;1;APW ;EPTE ;PEXP;GIFS;165000
BUD;PRO;2008;1;APW ;EPTE ;PPRO;G000;5833
BUD;PRO;2008;1;ARB ;E001 ;PDVP;G000;3333
BUD;PRO;2008;1;ARB ;E001 ;PEXP;GIFD;6250
BUD;PRO;2008;1;ARB ;E001 ;PEXP;GIFS;125000
BUD;PRO;2008;1;ARB ;E001 ;PFOR;G000;417
BUD;PRO;2008;1;ARB ;E001 ;PPRO;G000;3333
BUD;PRO;2008;1;ARS ;EPIN ;PEXP;GIFS;25000
BUD;PRO;2008;1;ATB ;ECAE ;PDVP;G000;975
BUD;PRO;2008;1;ATB ;ECAE ;PEXP;GIFS;5330
BUD;PRO;2008;1;ATB ;ECAE ;PFOR;G000;54
BUD;PRO;2008;1;ATB ;ECAE ;PPRO;G000;704
BUD;PRO;2008;1;ATB ;ELHA ;PDVP;G000;6525
BUD;PRO;2008;1;ATB ;ELHA ;PEXP;GIFS;35670
BUD;PRO;2008;1;ATB ;ELHA ;PFOR;G000;363
BUD;PRO;2008;1;ATB ;ELHA ;PPRO;G000;4713
BUD;PRO;2008;1;AVB ;ENIO ;PEXP;GIFD;50000
BUD;PRO;2008;1;AVB ;ENIO ;PEXP;GIFS;75000
BUD;PRO;2008;1;AVB ;ENIO ;PFOR;G000;1250
BUD;PRO;2008;1;AVB ;ENIO ;PPRO;G000;4167
BUD;PRO;2008;2;AAS ;EPBA ;PDVP;G000;25000
BUD;PRO;2008;2;AAS ;EPBA ;PEXP;GIFS;250000
BUD;PRO;2008;2;AAS ;EPBA ;PPRO;G000;8333
BUD;PRO;2008;2;ABD ;EPIN ;PDVP;G000;10000
BUD;PRO;2008;2;ABD ;EPIN ;PEXP;GIFD;1250
BUD;PRO;2008;2;ABD ;EPIN ;PEXP;GIFS;150000
BUD;PRO;2008;2;ABD ;EPIN ;PFOR;G000;417
BUD;PRO;2008;2;ABD ;EPIN ;PPRO;G000;5000
BUD;PRO;2008;2;ABF ;ELAN ;PDVP;G000;16667
BUD;PRO;2008;2;ABF ;ELAN ;PEXP;GIFD;833
BUD;PRO;2008;2;ABF ;ELAN ;PEXP;GIFS;145833
BUD;PRO;2008;2;ABF ;ELAN ;PFOR;G000;833
BUD;PRO;2008;2;ABF ;ELAN ;PPRO;G000;2500
BUD;PRO;2008;2;ACC ;EAIX ;PDVP;G000;2064
BUD;PRO;2008;2;ACC ;EAIX ;PEXP;GIFD;153
BUD;PRO;2008;2;ACC ;EAIX ;PEXP;GIFS;15827
BUD;PRO;2008;2;ACC ;EAIX ;PFOR;G000;153
BUD;PRO;2008;2;ACC ;EAIX ;PPRO;G000;765
BUD;PRO;2008;2;ACC ;ESOP ;PDVP;G000;9186
BUD;PRO;2008;2;ACC ;ESOP ;PEXP;GIFD;680
BUD;PRO;2008;2;ACC ;ESOP ;PEXP;GIFS;70423
BUD;PRO;2008;2;ACC ;ESOP ;PFOR;G000;680
BUD;PRO;2008;2;ACC ;ESOP ;PPRO;G000;3402
BUD;PRO;2008;2;ACS ;ELIL ;PDVP;G000;3333
BUD;PRO;2008;2;ACS ;ELIL ;PEXP;GIFD;7250
BUD;PRO;2008;2;ACS ;ELIL ;PEXP;GIFS;112333
BUD;PRO;2008;2;ACS ;ELIL ;PFOR;G000;833
BUD;PRO;2008;2;ACS ;ELIL ;PPRO;G000;9583
BUD;PRO;2008;2;AE B;ECAE ;PDVP;G000;542
BUD;PRO;2008;2;AE B;ECAE ;PEXP;GIFS;18958
BUD;PRO;2008;2;AE B;ECAE ;PPRO;G000;542
BUD;PRO;2008;2;AE B;ELHA ;PDVP;G000;3625
BUD;PRO;2008;2;AE B;ELHA ;PEXP;GIFS;126875
BUD;PRO;2008;2;AE B;ELHA ;PPRO;G000;3625
BUD;PRO;2008;2;AEB ;ENIO ;PDVP;G000;166667
BUD;PRO;2008;2;AEP ;EBDX ;PDVP;G000;5000
BUD;PRO;2008;2;AEP ;EBDX ;PEXP;GIFD;8333
BUD;PRO;2008;2;AEP ;EBDX ;PEXP;GIFS;141667
BUD;PRO;2008;2;AEP ;EBDX ;PFOR;G000;1667
BUD;PRO;2008;2;AEP ;EBDX ;PPRO;G000;1667
BUD;PRO;2008;2;AFGV;EAIX ;PDVP;G000;2753
BUD;PRO;2008;2;AFGV;EAIX ;PEXP;GIFD;306
BUD;PRO;2008;2;AFGV;EAIX ;PEXP;GIFS;2905
BUD;PRO;2008;2;AFGV;EAIX ;PFOR;G000;612
BUD;PRO;2008;2;AFGV;EAIX ;PPRO;G000;459
BUD;PRO;2008;2;AFGV;ESOP ;PDVP;G000;12248
BUD;PRO;2008;2;AFGV;ESOP ;PEXP;GIFD;1361
BUD;PRO;2008;2;AFGV;ESOP ;PEXP;GIFS;12928
BUD;PRO;2008;2;AFGV;ESOP ;PFOR;G000;2722
BUD;PRO;2008;2;AFGV;ESOP ;PPRO;G000;2041
BUD;PRO;2008;2;AGB ;ENIO ;PEXP;GIFD;41667
BUD;PRO;2008;2;AGB ;ENIO ;PEXP;GIFS;211250
BUD;PRO;2008;2;AGJ ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;2;AGJ ;EPTE ;PEXP;GIFS;144167
BUD;PRO;2008;2;AGJ ;EPTE ;PPRO;G000;18333
BUD;PRO;2008;2;AIZ ;ETRS ;PDVP;G000;1167
BUD;PRO;2008;2;AIZ ;ETRS ;PEXP;GIFD;500
BUD;PRO;2008;2;AIZ ;ETRS ;PEXP;GIFS;30833
BUD;PRO;2008;2;AIZ ;ETRS ;PFOR;G000;167
BUD;PRO;2008;2;AIZ ;ETRS ;PPRO;G000;667
BUD;PRO;2008;2;AJA ;ETOU ;PDVP;G000;3333
BUD;PRO;2008;2;AJA ;ETOU ;PEXP;GIFD;9167
BUD;PRO;2008;2;AJA ;ETOU ;PEXP;GIFS;66667
BUD;PRO;2008;2;AJA ;ETOU ;PFOR;G000;1667
BUD;PRO;2008;2;AJA ;ETOU ;PPRO;G000;2500
BUD;PRO;2008;2;AJS ;ECAE ;PEXP;GIFS;4073
BUD;PRO;2008;2;AJS ;ELHA ;PEXP;GIFS;27260
BUD;PRO;2008;2;AJS ;EROU ;PDVP;G000;7500
BUD;PRO;2008;2;AJS ;EROU ;PEXP;GIFD;625
BUD;PRO;2008;2;AJS ;EROU ;PEXP;GIFS;70083
BUD;PRO;2008;2;AJS ;EROU ;PFOR;G000;833
BUD;PRO;2008;2;AJS ;EROU ;PPRO;G000;5333
BUD;PRO;2008;2;AMB ;E001 ;PDVP;G000;11667
BUD;PRO;2008;2;AMB ;E001 ;PEXP;GIFD;4167
BUD;PRO;2008;2;AMB ;E001 ;PEXP;GIFS;19583
BUD;PRO;2008;2;AMB ;E001 ;PFOR;G000;417
BUD;PRO;2008;2;AMB ;E001 ;PPRO;G000;5000
BUD;PRO;2008;2;ANC ;EREN ;PDVP;G000;108333
BUD;PRO;2008;2;ANC ;EREN ;PEXP;GIFD;833
BUD;PRO;2008;2;ANC ;EREN ;PEXP;GIFS;142500
BUD;PRO;2008;2;ANC ;EREN ;PFOR;G000;2500
BUD;PRO;2008;2;ANC ;EREN ;PPRO;G000;833
BUD;PRO;2008;2;AOL ;EREN ;PDVP;G000;149583
BUD;PRO;2008;2;AOL ;EREN ;PEXP;GIFD;9583
BUD;PRO;2008;2;AOL ;EREN ;PEXP;GIFS;160417
BUD;PRO;2008;2;AOL ;EREN ;PFOR;G000;10833
BUD;PRO;2008;2;AOL ;EREN ;PPRO;G000;14583
BUD;PRO;2008;2;AOP ;ECAE ;PDVP;G000;163
BUD;PRO;2008;2;AOP ;ECAE ;PEXP;GIFD;834
BUD;PRO;2008;2;AOP ;ECAE ;PEXP;GIFS;3055
BUD;PRO;2008;2;AOP ;ECAE ;PPRO;G000;163
BUD;PRO;2008;2;AOP ;ELHA ;PDVP;G000;1088
BUD;PRO;2008;2;AOP ;ELHA ;PEXP;GIFD;5583
BUD;PRO;2008;2;AOP ;ELHA ;PEXP;GIFS;20445
BUD;PRO;2008;2;AOP ;ELHA ;PPRO;G000;1088
BUD;PRO;2008;2;AOP ;EROU ;PDVP;G000;2917
BUD;PRO;2008;2;AOP ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;2;AOP ;EROU ;PEXP;GIFS;37250
BUD;PRO;2008;2;AOP ;EROU ;PPRO;G000;5833
BUD;PRO;2008;2;AOS ;EPIN ;PEXP;GIFS;83333
BUD;PRO;2008;2;AOS ;EPIN ;PFOR;G000;417
BUD;PRO;2008;2;AOS ;EPIN ;PPRO;G000;16250
BUD;PRO;2008;2;APH ;ECAE ;PDVP;G000;2167
BUD;PRO;2008;2;APH ;ECAE ;PEXP;GIFS;3391
BUD;PRO;2008;2;APH ;ECAE ;PPRO;G000;217
BUD;PRO;2008;2;APH ;ELHA ;PDVP;G000;14500
BUD;PRO;2008;2;APH ;ELHA ;PEXP;GIFS;22692
BUD;PRO;2008;2;APH ;ELHA ;PPRO;G000;1450
BUD;PRO;2008;2;APH ;EPIN ;PDVP;G000;25000
BUD;PRO;2008;2;APH ;EROU ;PDVP;G000;11250
BUD;PRO;2008;2;APH ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;2;APH ;EROU ;PEXP;GIFS;6917
BUD;PRO;2008;2;APH ;EROU ;PFOR;G000;208
BUD;PRO;2008;2;APH ;EROU ;PPRO;G000;833
BUD;PRO;2008;2;APL ;ELYO ;PEXP;GIFD;1250
BUD;PRO;2008;2;APL ;ELYO ;PEXP;GIFS;147917
BUD;PRO;2008;2;APL ;ELYO ;PFOR;G000;833
BUD;PRO;2008;2;APW ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;2;APW ;EPTE ;PEXP;GIFS;165000
BUD;PRO;2008;2;APW ;EPTE ;PPRO;G000;5833
BUD;PRO;2008;2;ARB ;E001 ;PDVP;G000;3333
BUD;PRO;2008;2;ARB ;E001 ;PEXP;GIFD;6250
BUD;PRO;2008;2;ARB ;E001 ;PEXP;GIFS;125000
BUD;PRO;2008;2;ARB ;E001 ;PFOR;G000;417
BUD;PRO;2008;2;ARB ;E001 ;PPRO;G000;3333
BUD;PRO;2008;2;ARS ;EPIN ;PEXP;GIFS;25000
BUD;PRO;2008;2;ATB ;ECAE ;PDVP;G000;975
BUD;PRO;2008;2;ATB ;ECAE ;PEXP;GIFS;5330
BUD;PRO;2008;2;ATB ;ECAE ;PFOR;G000;54
BUD;PRO;2008;2;ATB ;ECAE ;PPRO;G000;704
BUD;PRO;2008;2;ATB ;ELHA ;PDVP;G000;6525
BUD;PRO;2008;2;ATB ;ELHA ;PEXP;GIFS;35670
BUD;PRO;2008;2;ATB ;ELHA ;PFOR;G000;363
BUD;PRO;2008;2;ATB ;ELHA ;PPRO;G000;4713
BUD;PRO;2008;2;AVB ;ENIO ;PEXP;GIFD;50000
BUD;PRO;2008;2;AVB ;ENIO ;PEXP;GIFS;75000
BUD;PRO;2008;2;AVB ;ENIO ;PFOR;G000;1250
BUD;PRO;2008;2;AVB ;ENIO ;PPRO;G000;4167
BUD;PRO;2008;3;AAS ;EPBA ;PDVP;G000;25000
BUD;PRO;2008;3;AAS ;EPBA ;PEXP;GIFS;250000
BUD;PRO;2008;3;AAS ;EPBA ;PPRO;G000;8333
BUD;PRO;2008;3;ABD ;EPIN ;PDVP;G000;10000
BUD;PRO;2008;3;ABD ;EPIN ;PEXP;GIFD;1250
BUD;PRO;2008;3;ABD ;EPIN ;PEXP;GIFS;150000
BUD;PRO;2008;3;ABD ;EPIN ;PFOR;G000;417
BUD;PRO;2008;3;ABD ;EPIN ;PPRO;G000;5000
BUD;PRO;2008;3;ABF ;ELAN ;PDVP;G000;16667
BUD;PRO;2008;3;ABF ;ELAN ;PEXP;GIFD;833
BUD;PRO;2008;3;ABF ;ELAN ;PEXP;GIFS;145833
BUD;PRO;2008;3;ABF ;ELAN ;PFOR;G000;833
BUD;PRO;2008;3;ABF ;ELAN ;PPRO;G000;2500
BUD;PRO;2008;3;ACC ;EAIX ;PDVP;G000;2064
BUD;PRO;2008;3;ACC ;EAIX ;PEXP;GIFD;153
BUD;PRO;2008;3;ACC ;EAIX ;PEXP;GIFS;15827
BUD;PRO;2008;3;ACC ;EAIX ;PFOR;G000;153
BUD;PRO;2008;3;ACC ;EAIX ;PPRO;G000;765
BUD;PRO;2008;3;ACC ;ESOP ;PDVP;G000;9186
BUD;PRO;2008;3;ACC ;ESOP ;PEXP;GIFD;680
BUD;PRO;2008;3;ACC ;ESOP ;PEXP;GIFS;70423
BUD;PRO;2008;3;ACC ;ESOP ;PFOR;G000;680
BUD;PRO;2008;3;ACC ;ESOP ;PPRO;G000;3402
BUD;PRO;2008;3;ACS ;ELIL ;PDVP;G000;3333
BUD;PRO;2008;3;ACS ;ELIL ;PEXP;GIFD;7250
BUD;PRO;2008;3;ACS ;ELIL ;PEXP;GIFS;112333
BUD;PRO;2008;3;ACS ;ELIL ;PFOR;G000;833
BUD;PRO;2008;3;ACS ;ELIL ;PPRO;G000;9583
BUD;PRO;2008;3;AE B;ECAE ;PDVP;G000;542
BUD;PRO;2008;3;AE B;ECAE ;PEXP;GIFS;18958
BUD;PRO;2008;3;AE B;ECAE ;PPRO;G000;542
BUD;PRO;2008;3;AE B;ELHA ;PDVP;G000;3625
BUD;PRO;2008;3;AE B;ELHA ;PEXP;GIFS;126875
BUD;PRO;2008;3;AE B;ELHA ;PPRO;G000;3625
BUD;PRO;2008;3;AEB ;ENIO ;PDVP;G000;166667
BUD;PRO;2008;3;AEP ;EBDX ;PDVP;G000;5000
BUD;PRO;2008;3;AEP ;EBDX ;PEXP;GIFD;8333
BUD;PRO;2008;3;AEP ;EBDX ;PEXP;GIFS;141667
BUD;PRO;2008;3;AEP ;EBDX ;PFOR;G000;1667
BUD;PRO;2008;3;AEP ;EBDX ;PPRO;G000;1667
BUD;PRO;2008;3;AFGV;EAIX ;PDVP;G000;2753
BUD;PRO;2008;3;AFGV;EAIX ;PEXP;GIFD;306
BUD;PRO;2008;3;AFGV;EAIX ;PEXP;GIFS;2905
BUD;PRO;2008;3;AFGV;EAIX ;PFOR;G000;612
BUD;PRO;2008;3;AFGV;EAIX ;PPRO;G000;459
BUD;PRO;2008;3;AFGV;ESOP ;PDVP;G000;12248
BUD;PRO;2008;3;AFGV;ESOP ;PEXP;GIFD;1361
BUD;PRO;2008;3;AFGV;ESOP ;PEXP;GIFS;12928
BUD;PRO;2008;3;AFGV;ESOP ;PFOR;G000;2722
BUD;PRO;2008;3;AFGV;ESOP ;PPRO;G000;2041
BUD;PRO;2008;3;AGB ;ENIO ;PEXP;GIFD;41667
BUD;PRO;2008;3;AGB ;ENIO ;PEXP;GIFS;211250
BUD;PRO;2008;3;AGJ ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;3;AGJ ;EPTE ;PEXP;GIFS;144167
BUD;PRO;2008;3;AGJ ;EPTE ;PPRO;G000;18333
BUD;PRO;2008;3;AIZ ;ETRS ;PDVP;G000;1167
BUD;PRO;2008;3;AIZ ;ETRS ;PEXP;GIFD;500
BUD;PRO;2008;3;AIZ ;ETRS ;PEXP;GIFS;30833
BUD;PRO;2008;3;AIZ ;ETRS ;PFOR;G000;167
BUD;PRO;2008;3;AIZ ;ETRS ;PPRO;G000;667
BUD;PRO;2008;3;AJA ;ETOU ;PDVP;G000;3333
BUD;PRO;2008;3;AJA ;ETOU ;PEXP;GIFD;9167
BUD;PRO;2008;3;AJA ;ETOU ;PEXP;GIFS;66667
BUD;PRO;2008;3;AJA ;ETOU ;PFOR;G000;1667
BUD;PRO;2008;3;AJA ;ETOU ;PPRO;G000;2500
BUD;PRO;2008;3;AJS ;ECAE ;PEXP;GIFS;4073
BUD;PRO;2008;3;AJS ;ELHA ;PEXP;GIFS;27260
BUD;PRO;2008;3;AJS ;EROU ;PDVP;G000;7500
BUD;PRO;2008;3;AJS ;EROU ;PEXP;GIFD;625
BUD;PRO;2008;3;AJS ;EROU ;PEXP;GIFS;70083
BUD;PRO;2008;3;AJS ;EROU ;PFOR;G000;833
BUD;PRO;2008;3;AJS ;EROU ;PPRO;G000;5333
BUD;PRO;2008;3;AMB ;E001 ;PDVP;G000;11667
BUD;PRO;2008;3;AMB ;E001 ;PEXP;GIFD;4167
BUD;PRO;2008;3;AMB ;E001 ;PEXP;GIFS;19583
BUD;PRO;2008;3;AMB ;E001 ;PFOR;G000;417
BUD;PRO;2008;3;AMB ;E001 ;PPRO;G000;5000
BUD;PRO;2008;3;ANC ;EREN ;PDVP;G000;108333
BUD;PRO;2008;3;ANC ;EREN ;PEXP;GIFD;833
BUD;PRO;2008;3;ANC ;EREN ;PEXP;GIFS;142500
BUD;PRO;2008;3;ANC ;EREN ;PFOR;G000;2500
BUD;PRO;2008;3;ANC ;EREN ;PPRO;G000;833
BUD;PRO;2008;3;AOL ;EREN ;PDVP;G000;149583
BUD;PRO;2008;3;AOL ;EREN ;PEXP;GIFD;9583
BUD;PRO;2008;3;AOL ;EREN ;PEXP;GIFS;160417
BUD;PRO;2008;3;AOL ;EREN ;PFOR;G000;10833
BUD;PRO;2008;3;AOL ;EREN ;PPRO;G000;14583
BUD;PRO;2008;3;AOP ;ECAE ;PDVP;G000;163
BUD;PRO;2008;3;AOP ;ECAE ;PEXP;GIFD;834
BUD;PRO;2008;3;AOP ;ECAE ;PEXP;GIFS;3055
BUD;PRO;2008;3;AOP ;ECAE ;PPRO;G000;163
BUD;PRO;2008;3;AOP ;ELHA ;PDVP;G000;1088
BUD;PRO;2008;3;AOP ;ELHA ;PEXP;GIFD;5583
BUD;PRO;2008;3;AOP ;ELHA ;PEXP;GIFS;20445
BUD;PRO;2008;3;AOP ;ELHA ;PPRO;G000;1088
BUD;PRO;2008;3;AOP ;EROU ;PDVP;G000;2917
BUD;PRO;2008;3;AOP ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;3;AOP ;EROU ;PEXP;GIFS;37250
BUD;PRO;2008;3;AOP ;EROU ;PPRO;G000;5833
BUD;PRO;2008;3;AOS ;EPIN ;PEXP;GIFS;83333
BUD;PRO;2008;3;AOS ;EPIN ;PFOR;G000;417
BUD;PRO;2008;3;AOS ;EPIN ;PPRO;G000;16250
BUD;PRO;2008;3;APH ;ECAE ;PDVP;G000;2167
BUD;PRO;2008;3;APH ;ECAE ;PEXP;GIFS;3391
BUD;PRO;2008;3;APH ;ECAE ;PPRO;G000;217
BUD;PRO;2008;3;APH ;ELHA ;PDVP;G000;14500
BUD;PRO;2008;3;APH ;ELHA ;PEXP;GIFS;22692
BUD;PRO;2008;3;APH ;ELHA ;PPRO;G000;1450
BUD;PRO;2008;3;APH ;EPIN ;PDVP;G000;25000
BUD;PRO;2008;3;APH ;EROU ;PDVP;G000;11250
BUD;PRO;2008;3;APH ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;3;APH ;EROU ;PEXP;GIFS;6917
BUD;PRO;2008;3;APH ;EROU ;PFOR;G000;208
BUD;PRO;2008;3;APH ;EROU ;PPRO;G000;833
BUD;PRO;2008;3;APL ;ELYO ;PEXP;GIFD;1250
BUD;PRO;2008;3;APL ;ELYO ;PEXP;GIFS;147917
BUD;PRO;2008;3;APL ;ELYO ;PFOR;G000;833
BUD;PRO;2008;3;APW ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;3;APW ;EPTE ;PEXP;GIFS;165000
BUD;PRO;2008;3;APW ;EPTE ;PPRO;G000;5833
